# 20160802-20160809,,,,,,,,
经销商,访问日期,PV,UV,平均页面停留时间,进入次数,跳出百分比,退出百分比,价值
/point/pages/scan.html?dealerCode=31710,2016080417,16,7,0:00:08,4,25.00%,31.25%,US$0.00 
/point/pages/scan.html?dealerCode=31970,2016080316,16,2,0:04:16,2,0.00%,18.75%,US$0.00 
/point/pages/scan.html?dealerCode=51320,2016080314,16,2,0:01:35,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80600,2016080710,16,3,0:00:48,0,0.00%,18.75%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080509,15,6,0:00:33,3,33.33%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080514,15,10,0:00:30,7,14.29%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080515,15,5,0:01:35,5,0.00%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080311,15,4,0:00:39,2,0.00%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080911,15,4,0:00:06,3,0.00%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=10320,2016080816,15,9,0:00:06,6,16.67%,26.67%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080312,15,7,0:00:07,6,16.67%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080313,15,8,0:02:03,8,12.50%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080317,15,3,0:00:33,3,33.33%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080813,15,8,0:00:18,8,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080915,15,5,0:01:40,4,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080809,15,5,0:01:33,3,0.00%,6.67%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080811,15,2,0:00:13,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11500,2016080913,15,7,0:01:16,6,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080408,15,5,0:00:27,4,25.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080609,15,4,0:03:08,4,0.00%,26.67%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080511,15,6,0:00:24,4,0.00%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080810,15,7,0:00:47,5,20.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080910,15,8,0:00:30,6,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=21560,2016080809,15,4,0:00:28,3,0.00%,6.67%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080512,15,7,0:00:16,5,20.00%,26.67%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080211,15,6,0:01:31,6,16.67%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080410,15,7,0:01:39,7,42.86%,46.67%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080314,15,9,0:00:51,9,66.67%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=31100,2016080716,15,10,0:00:07,8,12.50%,26.67%,US$0.00 
/point/pages/scan.html?dealerCode=50450,2016080914,15,7,0:02:10,7,28.57%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50460,2016080314,15,2,0:02:24,2,0.00%,13.33%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080314,15,6,0:01:06,4,50.00%,26.67%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080613,15,5,0:01:37,3,33.33%,26.67%,US$0.00 
/point/pages/scan.html?dealerCode=51670,2016080609,15,5,0:02:10,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10150,2016080316,14,4,0:03:43,4,25.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080218,14,11,0:00:07,9,11.11%,35.71%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080711,14,4,0:00:39,3,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080914,14,4,0:00:38,3,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080311,14,7,0:00:47,4,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080812,14,8,0:00:14,6,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080908,14,6,0:00:45,5,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=10910,2016080915,14,4,0:00:11,3,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080214,14,11,0:00:19,9,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080314,14,1,0:03:00,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080516,14,6,0:00:13,5,20.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=11470,2016080308,14,3,0:01:21,2,50.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11590,2016080711,14,3,0:00:09,2,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=20050,2016080515,14,6,0:02:19,5,40.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=20090,2016080411,14,11,0:02:41,10,40.00%,35.71%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080517,14,9,0:00:07,7,0.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080709,14,7,0:00:44,7,28.57%,35.71%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080812,14,10,0:00:07,7,28.57%,35.71%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080608,14,6,0:00:58,6,16.67%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080613,14,8,0:00:43,7,14.29%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080809,14,9,0:00:39,7,14.29%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=20940,2016080811,14,9,0:00:06,6,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080412,14,4,0:01:00,3,0.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=21040,2016080309,14,4,0:02:15,3,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21300,2016080709,14,5,0:01:53,4,50.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080215,14,5,0:00:20,4,0.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080610,14,8,0:00:34,5,20.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080316,14,8,0:00:49,8,62.50%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080419,14,5,0:02:04,4,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080710,14,8,0:00:26,5,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=30840,2016080519,14,8,0:00:56,7,14.29%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=30840,2016080913,14,8,0:00:17,6,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080314,14,6,0:00:30,6,33.33%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080317,14,5,0:00:29,5,80.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=50290,2016080710,14,2,0:00:08,2,100.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080413,14,8,0:00:07,5,0.00%,21.43%,US$0.00 
/point/pages/scan.html?dealerCode=50350&from=timeline&isappinstalled=0,2016080317,14,11,0:00:08,11,72.73%,78.57%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080314,14,0,0:02:26,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080608,13,7,0:00:55,7,42.86%,53.85%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080609,13,5,0:03:33,5,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080610,13,8,0:00:10,6,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080311,13,4,0:00:11,3,0.00%,23.08%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080310,13,3,0:00:14,2,0.00%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080916,13,3,0:00:11,1,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080214,13,7,0:00:05,2,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080809,13,8,0:00:18,6,16.67%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=10910,2016080810,13,5,0:03:46,5,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11070,2016080409,13,5,0:00:57,4,25.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080309,13,2,0:02:02,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080215,13,11,0:00:08,11,18.18%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=11310,2016080815,13,8,0:00:14,5,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080310,13,4,0:01:33,4,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=11860,2016080416,13,7,0:00:07,6,33.33%,46.15%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080511,13,7,0:00:46,5,60.00%,23.08%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080816,13,5,0:03:52,4,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20030,2016080815,13,6,0:00:05,3,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20190,2016080309,13,0,0:02:44,0,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20300,2016080516,13,7,0:00:16,6,16.67%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20390,2016080313,13,4,0:01:37,4,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080710,13,7,0:00:10,5,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080509,13,9,0:00:44,8,25.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080211,13,5,0:00:09,3,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080316,13,4,0:00:53,4,0.00%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080308,13,3,0:00:55,2,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080813,13,9,0:00:47,7,14.29%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080417,13,8,0:01:02,5,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080413,13,8,0:00:30,7,28.57%,38.46%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080613,13,8,0:00:06,5,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=21560,2016080911,13,5,0:00:13,3,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080310,13,3,0:00:36,2,50.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080309,13,5,0:03:14,5,20.00%,38.46%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080817,13,8,0:00:05,7,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080709,13,6,0:00:07,4,25.00%,46.15%,US$0.00 
/point/pages/scan.html?dealerCode=30400,2016080314,13,2,0:02:55,1,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080611,13,6,0:00:12,6,33.33%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=30670,2016080711,13,11,0:00:09,10,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=30690,2016080811,13,10,0:00:10,10,20.00%,38.46%,US$0.00 
/point/pages/scan.html?dealerCode=30730,2016080309,13,3,0:00:49,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30730,2016080811,13,7,0:00:05,6,16.67%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080311,13,5,0:01:41,3,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080311,13,5,0:00:36,2,0.00%,23.08%,US$0.00 
/point/pages/scan.html?dealerCode=50510,2016080310,13,7,0:00:30,5,0.00%,15.38%,US$0.00 
/point/pages/scan.html?dealerCode=50510,2016080510,13,6,0:01:27,5,0.00%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=50800,2016080615,13,2,0:00:54,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080609,13,7,0:00:30,6,33.33%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080313,13,4,0:03:15,4,0.00%,7.69%,US$0.00 
/point/pages/scan.html?dealerCode=51240,2016080311,13,5,0:03:23,5,40.00%,30.77%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080514,12,7,0:00:07,5,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080614,12,4,0:00:08,2,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080615,12,6,0:02:40,4,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080609,12,6,0:03:17,4,75.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10500,2016080309,12,3,0:02:02,3,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10520,2016080509,12,6,0:00:12,6,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10680,2016080808,12,3,0:00:27,3,33.33%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080311,12,3,0:00:23,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080815,12,8,0:00:40,5,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080910,12,8,0:00:09,5,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080914,12,4,0:00:41,4,25.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080910,12,7,0:00:04,5,20.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=10810,2016080213,12,3,0:02:46,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10840,2016080809,12,9,0:00:18,6,16.67%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080412,12,7,0:00:15,5,20.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080615,12,5,0:00:09,5,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080309,12,3,0:00:55,2,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=11070,2016080410,12,3,0:01:18,3,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080212,12,6,0:02:19,5,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080415,12,6,0:03:36,4,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080216,12,9,0:00:08,8,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080223,12,3,0:00:26,3,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=11810,2016080811,12,6,0:00:21,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=11830,2016080315,12,6,0:00:43,5,80.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20090,2016080310,12,6,0:01:44,6,16.67%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080815,12,6,0:01:16,3,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080414,12,9,0:00:05,7,57.14%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080610,12,10,0:00:06,8,12.50%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=20420,2016080517,12,4,0:00:24,3,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080508,12,10,0:00:07,7,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080714,12,9,0:00:15,7,28.57%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20930,2016080408,12,10,0:00:06,7,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080908,12,3,0:00:50,2,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080511,12,10,0:00:08,8,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080513,12,7,0:00:15,5,20.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=21580,2016080921,12,5,0:03:12,5,20.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080615,12,5,0:00:05,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21720,2016080914,12,5,0:03:47,5,40.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21790,2016080220,12,9,0:00:06,8,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080514,12,10,0:00:05,5,40.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080709,12,6,0:02:03,5,20.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080909,12,5,0:00:07,4,25.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=22230,2016080716,12,8,0:00:03,7,28.57%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30230,2016080417,12,6,0:00:21,5,40.00%,41.67%,US$0.00 
/point/pages/scan.html?dealerCode=30400,2016080710,12,4,0:00:13,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080409,12,7,0:01:00,6,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30540,2016080615,12,8,0:00:15,4,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=30750,2016080515,12,2,0:00:15,1,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=31130,2016080616,12,4,0:00:13,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31210,2016080613,12,5,0:00:07,4,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=31300,2016080610,12,3,0:01:49,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=31450,2016080211,12,6,0:00:45,4,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080309,12,2,0:00:25,1,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=35325,2016080512,12,3,0:02:36,3,66.67%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=50280,2016080315,12,5,0:01:31,5,40.00%,41.67%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080215,12,7,0:00:06,4,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080417,12,4,0:00:09,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=50370,2016080211,12,10,0:00:07,4,25.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080411,12,5,0:00:46,5,40.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080507,12,5,0:01:08,0,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080410,12,7,0:02:47,7,28.57%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=51500,2016080615,12,3,0:00:20,2,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=51670,2016080915,12,3,0:01:20,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80220,2016080308,12,4,0:02:54,4,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=80320,2016080612,12,9,0:00:10,6,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=80370,2016080412,12,7,0:00:09,7,0.00%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=80370,2016080610,12,2,0:01:48,1,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080810,11,2,0:00:14,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080312,11,5,0:00:06,5,20.00%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080511,11,5,0:00:07,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080218,11,11,0:00:47,11,9.09%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080220,11,9,0:00:06,8,25.00%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080221,11,7,0:00:08,5,0.00%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080609,11,2,0:00:14,2,50.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=10290,2016080516,11,6,0:00:18,6,16.67%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=10310,2016080414,11,2,0:00:07,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10330,2016080211,11,5,0:00:47,3,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=10440,2016080309,11,1,0:00:20,1,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080509,11,7,0:00:09,7,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080617,11,5,0:00:46,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080709,11,8,0:00:46,7,14.29%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080715,11,6,0:00:13,4,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080816,11,5,0:00:22,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080913,11,3,0:00:21,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10740,2016080608,11,9,0:02:58,9,77.78%,81.82%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080608,11,4,0:01:49,4,25.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080912,11,7,0:00:16,7,14.29%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=10900,2016080609,11,2,0:03:38,2,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=10920,2016080711,11,6,0:00:09,4,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080215,11,9,0:00:07,8,25.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080410,11,5,0:00:21,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11100,2016080216,11,5,0:00:06,3,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080313,11,4,0:01:20,4,25.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=11340,2016080213,11,8,0:00:13,6,16.67%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080511,11,7,0:00:05,6,16.67%,45.45%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080313,11,1,0:00:54,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080614,11,10,0:00:27,8,12.50%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=11800,2016080311,11,0,0:02:18,0,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=11880,2016080615,11,4,0:01:30,4,25.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080709,11,5,0:02:59,5,20.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080715,11,3,0:00:07,3,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080809,11,5,0:00:05,3,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=20030,2016080315,11,2,0:00:45,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20060,2016080317,11,3,0:02:43,3,100.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080715,11,4,0:00:16,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20300,2016080506,11,7,0:00:04,6,83.33%,54.55%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080212,11,4,0:00:05,1,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080311,11,3,0:00:31,2,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080410,11,6,0:00:12,5,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080615,11,5,0:00:58,4,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080709,11,7,0:00:55,5,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080615,11,10,0:00:05,5,20.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080809,11,6,0:00:09,4,25.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080215,11,6,0:00:13,4,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080610,11,6,0:01:01,4,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080709,11,6,0:00:40,6,33.33%,45.45%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080410,11,6,0:01:29,5,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080417,11,7,0:02:40,5,40.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080909,11,9,0:00:13,6,16.67%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080710,11,6,0:00:16,4,25.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=21210,2016080211,11,2,0:02:28,2,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080621,11,7,0:00:25,6,16.67%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080421,11,7,0:00:10,6,0.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080422,11,6,0:00:25,6,16.67%,54.55%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080608,11,1,0:00:17,1,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=21510,2016080211,11,8,0:00:15,5,20.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080810,11,6,0:00:11,6,16.67%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080916,11,4,0:00:52,3,33.33%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080220,11,6,0:00:08,5,0.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080815,11,9,0:00:31,7,28.57%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=21790,2016080219,11,9,0:00:09,6,83.33%,63.64%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080708,11,3,0:04:20,3,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080815,11,5,0:00:08,4,0.00%,36.36%,US$0.00 
/point/pages/scan.html?dealerCode=21890,2016080710,11,7,0:03:17,6,33.33%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080916,11,4,0:00:10,2,0.00%,9.09%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080709,11,8,0:00:35,6,0.00%,9.09%,US$0.00 
